Date,Time,Temp [deg C],pH [Units],SpCond [uS/cm],DO [mg/l],TDS [g/l]
9/24/2014,5:30:00 AM,16.6,8.41,686,8.52,0.4
9/24/2014,5:33:00 AM,16.59,8.41,687,8.53,0.4
9/24/2014,5:36:00 AM,16.57,8.41,687,8.53,0.4
9/24/2014,5:39:00 AM,16.62,8.41,686,8.51,0.4
9/24/2014,5:42:00 AM,16.6,8.4,688,8.51,0.4
9/24/2014,5:45:00 AM,16.59,8.41,688,8.53,0.4
9/24/2014,5:48:00 AM,16.56,8.4,688,8.55,0.4
9/24/2014,5:51:00 AM,16.61,8.4,687,8.51,0.4
9/24/2014,5:54:00 AM,16.62,8.4,688,8.51,0.4
9/24/2014,5:57:00 AM,16.61,8.41,688,8.52,0.4
9/24/2014,6:00:00 AM,16.53,8.4,689,8.53,0.4
9/24/2014,6:03:00 AM,16.58,8.4,689,8.49,0.4
9/24/2014,6:06:00 AM,16.49,8.41,690,8.55,0.4
9/24/2014,6:09:00 AM,16.52,8.41,689,8.54,0.4
9/24/2014,6:12:00 AM,16.55,8.4,689,8.51,0.4
9/24/2014,6:15:00 AM,16.53,8.4,690,8.51,0.4
9/24/2014,6:18:00 AM,16.53,8.41,689,8.52,0.4
9/24/2014,6:21:00 AM,16.57,8.41,689,8.5,0.4
9/24/2014,6:24:00 AM,16.52,8.41,689,8.5,0.4
9/24/2014,6:27:00 AM,16.53,8.41,689,8.52,0.4
9/24/2014,6:30:00 AM,16.55,8.41,689,8.51,0.4
9/24/2014,6:33:00 AM,16.58,8.41,688,8.49,0.4
9/24/2014,6:36:00 AM,16.52,8.41,688,8.53,0.4
9/24/2014,6:39:00 AM,16.59,8.4,687,8.47,0.4
9/24/2014,6:42:00 AM,16.6,8.41,686,8.48,0.4
9/24/2014,6:45:00 AM,16.6,8.41,685,8.48,0.4
9/24/2014,6:48:00 AM,16.54,8.41,685,8.53,0.4
9/24/2014,6:51:00 AM,16.58,8.41,683,8.53,0.4
9/24/2014,6:54:00 AM,16.58,8.41,683,8.49,0.4
9/24/2014,6:57:00 AM,16.53,8.41,684,8.54,0.4
9/24/2014,7:00:00 AM,16.57,8.41,683,8.52,0.4
9/24/2014,7:03:00 AM,16.57,8.41,683,8.51,0.4
9/24/2014,7:06:00 AM,16.59,8.4,683,8.48,0.4
9/24/2014,7:09:00 AM,16.52,8.4,683,8.53,0.4
9/24/2014,7:12:00 AM,16.47,8.4,684,8.55,0.4
9/24/2014,7:15:00 AM,16.52,8.4,683,8.51,0.4
9/24/2014,7:18:00 AM,16.47,8.4,684,8.55,0.4
9/24/2014,7:21:00 AM,16.58,8.4,682,8.49,0.4
9/24/2014,7:24:00 AM,16.53,8.4,684,8.52,0.4
9/24/2014,7:27:00 AM,16.56,8.4,684,8.51,0.4
9/24/2014,7:30:00 AM,16.53,8.4,685,8.51,0.4
9/24/2014,7:33:00 AM,16.52,8.41,685,8.54,0.4
9/24/2014,7:36:00 AM,16.52,8.4,685,8.55,0.4
9/24/2014,7:39:00 AM,16.55,8.4,685,8.54,0.4
9/24/2014,7:42:00 AM,16.53,8.4,686,8.53,0.4
9/24/2014,7:45:00 AM,16.48,8.4,686,8.57,0.4
9/24/2014,7:48:00 AM,16.57,8.4,684,8.52,0.4
9/24/2014,7:51:00 AM,16.52,8.41,684,8.57,0.4
9/24/2014,7:54:00 AM,16.56,8.41,684,8.53,0.4
9/24/2014,7:57:00 AM,16.57,8.41,683,8.5,0.4
9/24/2014,8:00:00 AM,16.53,8.41,684,8.52,0.4
9/24/2014,8:03:00 AM,16.49,8.41,684,8.56,0.4
9/24/2014,8:06:00 AM,16.47,8.41,684,8.58,0.4
9/24/2014,8:09:00 AM,16.51,8.41,683,8.56,0.4
9/24/2014,8:12:00 AM,16.45,8.41,684,8.6,0.4
9/24/2014,8:15:00 AM,16.48,8.41,684,8.59,0.4
9/24/2014,8:18:00 AM,16.51,8.41,683,8.55,0.4
9/24/2014,8:21:00 AM,16.48,8.41,684,8.56,0.4
9/24/2014,8:24:00 AM,16.46,8.41,685,8.55,0.4
9/24/2014,8:27:00 AM,16.46,8.41,685,8.57,0.4
9/24/2014,8:30:00 AM,16.41,8.41,684,8.6,0.4
9/24/2014,8:33:00 AM,16.46,8.41,683,8.56,0.4
9/24/2014,8:36:00 AM,16.42,8.41,683,8.55,0.4
9/24/2014,8:39:00 AM,16.43,8.4,683,8.59,0.4
9/24/2014,8:42:00 AM,16.42,8.4,683,8.58,0.4
9/24/2014,8:45:00 AM,16.44,8.41,682,8.55,0.4
9/24/2014,8:48:00 AM,16.46,8.41,683,8.53,0.4
9/24/2014,8:51:00 AM,16.44,8.4,683,8.55,0.4
9/24/2014,8:54:00 AM,16.44,8.4,683,8.53,0.4
9/24/2014,8:57:00 AM,16.42,8.4,684,8.56,0.4
9/24/2014,9:00:00 AM,16.45,8.4,683,8.55,0.4
9/24/2014,9:03:00 AM,16.42,8.41,683,8.55,0.4
9/24/2014,9:06:00 AM,16.45,8.41,684,8.57,0.4
9/24/2014,9:09:00 AM,16.42,8.41,684,8.6,0.4
9/24/2014,9:12:00 AM,16.44,8.41,683,8.58,0.4
9/24/2014,9:15:00 AM,16.45,8.42,683,8.61,0.4
9/24/2014,9:18:00 AM,16.49,8.42,682,8.61,0.4
9/24/2014,9:21:00 AM,16.53,8.42,682,8.59,0.4
9/24/2014,9:24:00 AM,16.52,8.42,683,8.62,0.4
9/24/2014,9:27:00 AM,16.58,8.42,682,8.62,0.4
9/24/2014,9:30:00 AM,16.56,8.41,682,8.62,0.4
9/24/2014,9:33:00 AM,16.58,8.42,682,8.62,0.4
9/24/2014,9:36:00 AM,16.59,8.42,681,8.64,0.4
9/24/2014,9:39:00 AM,16.68,8.42,679,8.62,0.4
9/24/2014,9:42:00 AM,16.68,8.42,679,8.62,0.4
9/24/2014,9:45:00 AM,16.67,8.42,679,8.63,0.4
9/24/2014,9:48:00 AM,16.61,8.43,679,8.64,0.4
9/24/2014,9:51:00 AM,16.65,8.43,678,8.65,0.4
9/24/2014,9:54:00 AM,16.66,8.43,678,8.62,0.4
9/24/2014,9:57:00 AM,16.73,8.43,677,8.62,0.4
9/24/2014,10:00:00 AM,16.69,8.43,678,8.69,0.4
9/24/2014,10:03:00 AM,16.66,8.43,678,8.67,0.4
9/24/2014,10:06:00 AM,16.73,8.43,676,8.65,0.4
9/24/2014,10:09:00 AM,16.91,8.43,675,8.61,0.4
9/24/2014,10:12:00 AM,16.83,8.43,675,8.63,0.4
9/24/2014,10:15:00 AM,16.9,8.43,674,8.63,0.4
9/24/2014,10:18:00 AM,16.92,8.43,673,8.61,0.4
9/24/2014,10:21:00 AM,16.84,8.43,675,8.66,0.4
9/24/2014,10:24:00 AM,16.87,8.43,676,8.64,0.4
9/24/2014,10:27:00 AM,16.89,8.43,676,8.69,0.4
9/24/2014,10:30:00 AM,16.87,8.43,676,8.67,0.4
9/24/2014,10:33:00 AM,16.94,8.44,676,8.66,0.4
9/24/2014,10:36:00 AM,16.85,8.44,677,8.72,0.4
9/24/2014,10:39:00 AM,16.87,8.44,677,8.72,0.4
9/24/2014,10:42:00 AM,16.85,8.43,677,8.71,0.4
9/24/2014,10:45:00 AM,16.85,8.44,678,8.73,0.4
9/24/2014,10:48:00 AM,16.88,8.44,677,8.73,0.4
9/24/2014,10:51:00 AM,16.85,8.44,678,8.73,0.4
9/24/2014,10:54:00 AM,16.86,8.44,679,8.74,0.4
9/24/2014,10:57:00 AM,16.86,8.44,679,8.73,0.4
9/24/2014,11:00:00 AM,16.82,8.44,680,8.75,0.4
9/24/2014,11:03:00 AM,16.82,8.44,681,8.73,0.4
9/24/2014,11:06:00 AM,16.85,8.44,682,8.75,0.4
9/24/2014,11:09:00 AM,16.84,8.44,683,8.78,0.4
9/24/2014,11:12:00 AM,16.86,8.45,682,8.78,0.4
9/24/2014,11:15:00 AM,16.8,8.45,683,8.76,0.4
9/24/2014,11:18:00 AM,16.86,8.44,683,8.76,0.4
9/24/2014,11:21:00 AM,16.85,8.44,685,8.75,0.4
9/24/2014,11:24:00 AM,16.83,8.44,687,8.77,0.4
9/24/2014,11:27:00 AM,16.8,8.44,688,8.77,0.4
9/24/2014,11:30:00 AM,16.83,8.44,691,8.79,0.4
9/24/2014,11:33:00 AM,16.79,8.45,692,8.82,0.4
9/24/2014,11:36:00 AM,16.81,8.44,694,8.8,0.4
9/24/2014,11:39:00 AM,16.79,8.45,695,8.81,0.4
9/24/2014,11:42:00 AM,16.77,8.45,696,8.8,0.4
9/24/2014,11:45:00 AM,16.76,8.45,695,8.8,0.4
9/24/2014,11:48:00 AM,16.75,8.44,695,8.76,0.4
9/24/2014,11:51:00 AM,16.75,8.44,695,8.78,0.4
9/24/2014,11:54:00 AM,16.8,8.44,693,8.79,0.4
9/24/2014,11:57:00 AM,16.82,8.44,691,8.77,0.4
9/24/2014,12:00:00 PM,16.83,8.43,690,8.77,0.4
9/24/2014,12:03:00 PM,16.84,8.44,689,8.77,0.4
9/24/2014,12:06:00 PM,16.86,8.44,688,8.79,0.4
9/24/2014,12:09:00 PM,16.89,8.44,686,8.78,0.4
9/24/2014,12:12:00 PM,16.89,8.44,685,8.76,0.4
9/24/2014,12:15:00 PM,16.9,8.44,685,8.74,0.4
9/24/2014,12:18:00 PM,16.92,8.44,684,8.77,0.4
9/24/2014,12:21:00 PM,16.91,8.44,684,8.76,0.4
9/24/2014,12:24:00 PM,16.9,8.44,684,8.76,0.4
9/24/2014,12:27:00 PM,16.92,8.44,684,8.75,0.4
9/24/2014,12:30:00 PM,16.94,8.43,684,8.76,0.4
9/24/2014,12:33:00 PM,16.94,8.44,684,8.78,0.4
9/24/2014,12:36:00 PM,16.94,8.43,683,8.77,0.4
9/24/2014,12:39:00 PM,16.95,8.43,677,8.77,0.4
9/24/2014,12:42:00 PM,17.03,8.43,668,8.71,0.4
9/24/2014,12:45:00 PM,17.06,8.43,666,8.69,0.4
9/24/2014,12:48:00 PM,17.09,8.44,666,8.71,0.4
9/24/2014,12:51:00 PM,17.11,8.44,667,8.71,0.4
9/24/2014,12:54:00 PM,17.16,8.44,668,8.72,0.4
9/24/2014,12:57:00 PM,17.19,8.45,670,8.7,0.4
9/24/2014,1:00:00 PM,17.2,8.45,671,8.73,0.4
9/24/2014,1:03:00 PM,17.23,8.45,673,8.74,0.4
9/24/2014,1:06:00 PM,17.25,8.45,673,8.74,0.4
9/24/2014,1:09:00 PM,17.25,8.45,674,8.73,0.4
9/24/2014,1:12:00 PM,17.24,8.45,675,8.75,0.4
9/24/2014,1:15:00 PM,17.23,8.45,676,8.76,0.4
9/24/2014,1:18:00 PM,17.29,8.45,676,8.74,0.4
9/24/2014,1:21:00 PM,17.3,8.45,676,8.75,0.4
9/24/2014,1:24:00 PM,17.3,8.45,676,8.76,0.4
9/24/2014,1:27:00 PM,17.27,8.45,677,8.75,0.4
9/24/2014,1:30:00 PM,17.25,8.45,677,8.75,0.4
9/24/2014,1:33:00 PM,17.25,8.45,677,8.74,0.4
9/24/2014,1:36:00 PM,17.27,8.45,677,8.74,0.4
9/24/2014,1:39:00 PM,17.28,8.45,677,8.75,0.4
9/24/2014,1:42:00 PM,17.29,8.45,678,8.73,0.4
9/24/2014,1:45:00 PM,17.32,8.45,678,8.74,0.4
9/24/2014,1:48:00 PM,17.33,8.46,678,8.75,0.4
9/24/2014,1:51:00 PM,17.38,8.46,677,8.74,0.4
9/24/2014,1:54:00 PM,17.36,8.46,677,8.73,0.4
9/24/2014,1:57:00 PM,17.44,8.45,675,8.71,0.4
9/24/2014,2:00:00 PM,17.52,8.45,674,8.67,0.4
9/24/2014,2:03:00 PM,17.41,8.45,676,8.73,0.4
9/24/2014,2:06:00 PM,17.43,8.45,676,8.72,0.4
9/24/2014,2:09:00 PM,17.56,8.45,674,8.71,0.4
9/24/2014,2:12:00 PM,17.52,8.46,674,8.73,0.4
9/24/2014,2:15:00 PM,17.54,8.45,674,8.7,0.4
9/24/2014,2:18:00 PM,17.56,8.45,673,8.72,0.4
9/24/2014,2:21:00 PM,17.59,8.45,673,8.71,0.4
9/24/2014,2:24:00 PM,17.53,8.45,673,8.71,0.4
9/24/2014,2:27:00 PM,17.59,8.45,672,8.7,0.4
9/24/2014,2:30:00 PM,17.61,8.45,673,8.69,0.4
9/24/2014,2:33:00 PM,17.56,8.45,674,8.7,0.4
9/24/2014,2:36:00 PM,17.67,8.45,673,8.64,0.4
9/24/2014,2:39:00 PM,17.59,8.45,674,8.68,0.4
9/24/2014,2:42:00 PM,17.61,8.46,674,8.69,0.4
9/24/2014,2:45:00 PM,17.64,8.45,674,8.65,0.4
9/24/2014,2:48:00 PM,17.61,8.45,674,8.67,0.4
9/24/2014,2:51:00 PM,17.61,8.45,675,8.64,0.4
9/24/2014,2:54:00 PM,17.59,8.45,675,8.67,0.4
9/24/2014,2:57:00 PM,17.62,8.45,674,8.66,0.4
9/24/2014,3:00:00 PM,17.63,8.45,673,8.62,0.4
9/24/2014,3:03:00 PM,17.66,8.45,672,8.63,0.4
9/24/2014,3:06:00 PM,17.7,8.45,670,8.62,0.4
9/24/2014,3:09:00 PM,17.67,8.45,670,8.63,0.4
9/24/2014,3:12:00 PM,17.72,8.45,668,8.62,0.4
9/24/2014,3:15:00 PM,17.74,8.45,668,8.61,0.4
9/24/2014,3:18:00 PM,17.82,8.45,667,8.59,0.4
9/24/2014,3:21:00 PM,17.82,8.45,667,8.62,0.4
9/24/2014,3:24:00 PM,17.83,8.45,667,8.61,0.4
9/24/2014,3:27:00 PM,17.82,8.45,667,8.61,0.4
9/24/2014,3:30:00 PM,17.8,8.44,668,8.6,0.4
9/24/2014,3:33:00 PM,17.78,8.44,669,8.6,0.4
9/24/2014,3:36:00 PM,17.79,8.44,670,8.57,0.4
9/24/2014,3:39:00 PM,17.77,8.44,672,8.59,0.4
9/24/2014,3:42:00 PM,17.79,8.45,673,8.6,0.4
9/24/2014,3:45:00 PM,17.75,8.45,676,8.61,0.4
9/24/2014,3:48:00 PM,17.76,8.44,676,8.59,0.4
9/24/2014,3:51:00 PM,17.79,8.44,676,8.56,0.4
9/24/2014,3:54:00 PM,17.8,8.44,676,8.56,0.4
9/24/2014,3:57:00 PM,17.79,8.44,675,8.6,0.4
9/24/2014,4:00:00 PM,17.79,8.44,673,8.61,0.4
9/24/2014,4:03:00 PM,17.8,8.44,672,8.6,0.4
9/24/2014,4:06:00 PM,17.81,8.44,670,8.55,0.4
9/24/2014,4:09:00 PM,17.83,8.44,669,8.51,0.4
9/24/2014,4:12:00 PM,17.83,8.43,667,8.53,0.4
9/24/2014,4:15:00 PM,17.87,8.43,666,8.49,0.4
9/24/2014,4:18:00 PM,17.85,8.43,666,8.48,0.4
9/24/2014,4:21:00 PM,17.85,8.43,666,8.47,0.4
9/24/2014,4:24:00 PM,17.87,8.43,665,8.49,0.4
9/24/2014,4:27:00 PM,17.87,8.43,665,8.49,0.4
9/24/2014,4:30:00 PM,17.88,8.43,665,8.47,0.4
9/24/2014,4:33:00 PM,17.9,8.43,664,8.49,0.4
9/24/2014,4:36:00 PM,17.91,8.43,665,8.48,0.4
9/24/2014,4:39:00 PM,17.91,8.42,665,8.48,0.4
9/24/2014,4:42:00 PM,17.91,8.42,664,8.47,0.4
9/24/2014,4:45:00 PM,17.9,8.42,664,8.48,0.4
9/24/2014,4:48:00 PM,17.92,8.42,664,8.45,0.4
9/24/2014,4:51:00 PM,17.94,8.42,663,8.45,0.4
9/24/2014,5:25:03 PM,17.94,8.42,661,8.34,0.4
9/24/2014,5:28:03 PM,17.95,8.42,661,8.33,0.4
9/24/2014,5:31:03 PM,17.96,8.42,660,8.4,0.4
9/24/2014,5:34:03 PM,17.96,8.42,655,8.39,0.4
9/24/2014,5:37:03 PM,18,8.42,648,8.36,0.4
9/24/2014,5:40:03 PM,18.06,8.42,642,8.32,0.4
9/24/2014,5:43:03 PM,18.11,8.42,640,8.35,0.4
9/24/2014,5:46:03 PM,18.12,8.42,641,8.35,0.4
9/24/2014,5:49:03 PM,18.12,8.42,644,8.37,0.4
9/24/2014,5:52:03 PM,18.12,8.42,647,8.39,0.4
9/24/2014,5:55:03 PM,18.12,8.42,650,8.4,0.4
9/24/2014,5:58:03 PM,18.11,8.42,652,8.39,0.4
9/24/2014,6:01:03 PM,18.11,8.42,654,8.39,0.4
9/24/2014,6:04:03 PM,18.09,8.42,657,8.38,0.4
9/24/2014,6:07:03 PM,18.07,8.43,659,8.39,0.4
9/24/2014,6:10:03 PM,18.05,8.43,662,8.39,0.4
9/24/2014,6:13:03 PM,18.04,8.42,664,8.37,0.4
9/24/2014,6:16:03 PM,17.99,8.43,668,8.38,0.4
9/24/2014,6:19:03 PM,17.98,8.43,669,8.38,0.4
9/24/2014,6:22:03 PM,17.93,8.43,672,8.35,0.4
9/24/2014,6:25:03 PM,17.88,8.43,674,8.37,0.4
9/24/2014,6:28:03 PM,17.89,8.43,675,8.37,0.4
9/24/2014,6:31:03 PM,17.84,8.43,676,8.36,0.4
9/24/2014,6:34:03 PM,17.86,8.43,674,8.35,0.4
9/24/2014,6:37:03 PM,17.86,8.43,671,8.38,0.4
9/24/2014,6:40:03 PM,17.88,8.43,670,8.33,0.4
9/24/2014,6:43:03 PM,17.88,8.43,668,8.32,0.4
9/24/2014,6:46:03 PM,17.88,8.42,667,8.35,0.4
9/24/2014,6:49:03 PM,17.88,8.43,666,8.33,0.4
9/24/2014,6:52:03 PM,17.9,8.43,664,8.3,0.4
9/24/2014,6:55:03 PM,17.88,8.42,664,8.32,0.4
9/24/2014,6:58:03 PM,17.89,8.42,664,8.31,0.4
9/24/2014,7:01:03 PM,17.88,8.42,664,8.32,0.4
9/24/2014,7:04:03 PM,17.86,8.42,664,8.29,0.4
9/24/2014,7:07:03 PM,17.89,8.42,663,8.31,0.4
9/24/2014,7:10:03 PM,17.83,8.42,664,8.29,0.4
9/24/2014,7:13:03 PM,17.85,8.42,664,8.31,0.4
9/24/2014,7:16:03 PM,17.87,8.42,663,8.3,0.4
9/24/2014,7:19:03 PM,17.86,8.42,663,8.27,0.4
9/24/2014,7:22:03 PM,17.85,8.42,664,8.29,0.4
9/24/2014,7:25:03 PM,17.84,8.42,665,8.28,0.4
9/24/2014,7:28:03 PM,17.84,8.42,665,8.28,0.4
9/24/2014,7:31:03 PM,17.82,8.42,664,8.3,0.4
9/24/2014,7:34:03 PM,17.82,8.42,664,8.28,0.4
9/24/2014,7:37:03 PM,17.82,8.42,664,8.29,0.4
9/24/2014,7:40:03 PM,17.84,8.42,664,8.3,0.4
9/24/2014,7:43:03 PM,17.84,8.42,663,8.28,0.4
9/24/2014,7:46:03 PM,17.81,8.42,664,8.29,0.4
9/24/2014,7:49:03 PM,17.82,8.42,664,8.27,0.4
9/24/2014,7:52:03 PM,17.85,8.42,663,8.28,0.4
9/24/2014,7:55:03 PM,17.84,8.42,663,8.26,0.4
9/24/2014,7:58:03 PM,17.85,8.42,664,8.26,0.4
9/24/2014,8:01:03 PM,17.84,8.42,664,8.28,0.4
9/24/2014,8:04:03 PM,17.83,8.42,664,8.28,0.4
9/24/2014,8:07:03 PM,17.84,8.41,663,8.25,0.4
9/24/2014,8:10:03 PM,17.84,8.41,663,8.23,0.4
9/24/2014,8:13:03 PM,17.84,8.41,664,8.26,0.4
9/24/2014,8:16:03 PM,17.81,8.41,665,8.25,0.4
9/24/2014,8:19:03 PM,17.82,8.41,664,8.25,0.4
9/24/2014,8:22:03 PM,17.79,8.41,665,8.26,0.4
9/24/2014,8:25:03 PM,17.77,8.41,666,8.26,0.4
9/24/2014,8:28:03 PM,17.73,8.4,668,8.27,0.4
9/24/2014,8:31:03 PM,17.73,8.41,668,8.27,0.4
9/24/2014,8:34:03 PM,17.72,8.41,669,8.25,0.4
9/24/2014,8:37:03 PM,17.71,8.41,669,8.26,0.4
9/24/2014,8:40:03 PM,17.66,8.41,670,8.26,0.4
9/24/2014,8:43:03 PM,17.66,8.41,670,8.27,0.4
9/24/2014,8:46:03 PM,17.66,8.41,671,8.26,0.4
9/24/2014,8:49:03 PM,17.65,8.41,671,8.29,0.4
9/24/2014,8:52:03 PM,17.63,8.41,671,8.28,0.4
9/24/2014,8:55:03 PM,17.63,8.41,672,8.27,0.4
9/24/2014,8:58:03 PM,17.62,8.41,671,8.28,0.4
9/24/2014,9:01:03 PM,17.61,8.41,673,8.29,0.4
9/24/2014,9:04:03 PM,17.61,8.41,673,8.29,0.4
9/24/2014,9:07:03 PM,17.6,8.41,673,8.27,0.4
9/24/2014,9:10:03 PM,17.59,8.41,674,8.28,0.4
9/24/2014,9:13:03 PM,17.53,8.41,675,8.3,0.4
9/24/2014,9:16:03 PM,17.58,8.41,675,8.29,0.4
9/24/2014,9:19:03 PM,17.57,8.41,675,8.26,0.4
9/24/2014,9:22:03 PM,17.57,8.41,673,8.29,0.4
9/24/2014,9:25:03 PM,17.57,8.41,674,8.28,0.4
9/24/2014,9:28:03 PM,17.58,8.41,674,8.29,0.4
9/24/2014,9:31:03 PM,17.6,8.4,674,8.26,0.4
9/24/2014,9:34:03 PM,17.58,8.41,674,8.28,0.4
9/24/2014,9:37:03 PM,17.59,8.4,674,8.26,0.4
9/24/2014,9:40:03 PM,17.6,8.4,674,8.29,0.4
9/24/2014,9:43:03 PM,17.62,8.4,674,8.26,0.4
9/24/2014,9:46:03 PM,17.59,8.4,675,8.27,0.4
9/24/2014,9:49:03 PM,17.6,8.4,675,8.27,0.4
9/24/2014,9:52:03 PM,17.61,8.4,675,8.27,0.4
9/24/2014,9:55:03 PM,17.62,8.4,675,8.28,0.4
9/24/2014,9:58:03 PM,17.59,8.4,675,8.28,0.4
9/24/2014,10:01:03 PM,17.59,8.4,675,8.26,0.4
9/24/2014,10:04:03 PM,17.61,8.4,675,8.27,0.4
9/24/2014,10:07:03 PM,17.56,8.4,676,8.27,0.4
9/24/2014,10:10:03 PM,17.59,8.4,675,8.27,0.4
9/24/2014,10:13:03 PM,17.59,8.4,675,8.26,0.4
9/24/2014,10:16:03 PM,17.54,8.4,676,8.29,0.4
9/24/2014,10:19:03 PM,17.55,8.4,675,8.28,0.4
9/24/2014,10:22:03 PM,17.57,8.4,675,8.25,0.4
9/24/2014,10:25:03 PM,17.54,8.4,675,8.29,0.4
9/24/2014,10:28:03 PM,17.54,8.4,675,8.3,0.4
9/24/2014,10:31:03 PM,17.55,8.4,674,8.28,0.4
9/24/2014,10:34:03 PM,17.54,8.4,675,8.29,0.4
9/24/2014,10:37:03 PM,17.57,8.4,671,8.24,0.4
9/24/2014,10:40:03 PM,17.64,8.39,660,8.21,0.4
9/24/2014,10:43:03 PM,17.68,8.39,656,8.19,0.4
9/24/2014,10:46:03 PM,17.73,8.39,653,8.17,0.4
9/24/2014,10:49:03 PM,17.74,8.39,654,8.19,0.4
9/24/2014,10:52:03 PM,17.79,8.39,655,8.18,0.4
9/24/2014,10:55:03 PM,17.78,8.39,657,8.21,0.4
9/24/2014,10:58:03 PM,17.81,8.39,659,8.21,0.4
9/24/2014,11:01:03 PM,17.77,8.39,662,8.23,0.4
9/24/2014,11:04:03 PM,17.77,8.39,664,8.22,0.4
9/24/2014,11:07:03 PM,17.76,8.39,664,8.23,0.4
9/24/2014,11:10:03 PM,17.73,8.4,666,8.23,0.4
9/24/2014,11:13:03 PM,17.74,8.4,666,8.25,0.4
9/24/2014,11:16:03 PM,17.72,8.4,667,8.26,0.4
9/24/2014,11:19:03 PM,17.74,8.4,667,8.23,0.4
9/24/2014,11:22:03 PM,17.68,8.4,667,8.26,0.4
9/24/2014,11:25:03 PM,17.65,8.4,668,8.27,0.4
9/24/2014,11:28:03 PM,17.71,8.4,667,8.25,0.4
9/24/2014,11:31:03 PM,17.69,8.4,667,8.23,0.4
9/24/2014,11:34:03 PM,17.67,8.4,668,8.22,0.4
9/24/2014,11:37:03 PM,17.66,8.4,668,8.25,0.4
9/24/2014,11:40:03 PM,17.63,8.4,669,8.28,0.4
9/24/2014,11:43:03 PM,17.64,8.4,668,8.25,0.4
9/24/2014,11:46:03 PM,17.63,8.4,668,8.24,0.4
9/24/2014,11:49:03 PM,17.63,8.4,668,8.25,0.4
9/24/2014,11:52:03 PM,17.61,8.4,668,8.24,0.4
9/24/2014,11:55:03 PM,17.56,8.4,669,8.28,0.4
9/24/2014,11:58:03 PM,17.61,8.4,668,8.26,0.4
9/25/2014,12:01:03 AM,17.62,8.4,667,8.26,0.4
9/25/2014,12:04:03 AM,17.63,8.4,667,8.26,0.4
9/25/2014,12:07:03 AM,17.62,8.4,667,8.25,0.4
9/25/2014,12:10:03 AM,17.64,8.41,667,8.25,0.4
9/25/2014,12:13:03 AM,17.58,8.4,667,8.26,0.4
9/25/2014,12:16:03 AM,17.65,8.4,666,8.23,0.4
9/25/2014,12:19:03 AM,17.63,8.4,666,8.24,0.4
9/25/2014,12:22:03 AM,17.64,8.4,666,8.26,0.4
9/25/2014,12:25:03 AM,17.65,8.4,667,8.25,0.4
9/25/2014,12:28:03 AM,17.65,8.4,666,8.23,0.4
9/25/2014,12:31:03 AM,17.65,8.4,666,8.23,0.4
9/25/2014,12:34:03 AM,17.62,8.4,668,8.25,0.4
9/25/2014,12:37:03 AM,17.64,8.4,668,8.24,0.4
9/25/2014,12:40:03 AM,17.66,8.39,668,8.23,0.4
9/25/2014,12:43:03 AM,17.66,8.39,668,8.23,0.4
9/25/2014,12:46:03 AM,17.65,8.39,667,8.22,0.4
9/25/2014,12:49:03 AM,17.65,8.39,668,8.24,0.4
9/25/2014,12:52:03 AM,17.62,8.39,668,8.23,0.4
9/25/2014,12:55:03 AM,17.67,8.39,668,8.22,0.4
9/25/2014,12:58:03 AM,17.66,8.39,669,8.18,0.4
9/25/2014,1:01:03 AM,17.63,8.39,669,8.24,0.4
9/25/2014,1:04:03 AM,17.65,8.39,668,8.24,0.4
9/25/2014,1:07:03 AM,17.67,8.39,667,8.22,0.4
9/25/2014,1:10:03 AM,17.64,8.39,667,8.23,0.4
9/25/2014,1:13:03 AM,17.66,8.39,666,8.22,0.4
9/25/2014,1:16:03 AM,17.66,8.39,666,8.23,0.4
9/25/2014,1:19:03 AM,17.62,8.39,667,8.23,0.4
9/25/2014,1:22:03 AM,17.65,8.39,666,8.23,0.4
9/25/2014,1:25:03 AM,17.65,8.39,666,8.24,0.4
9/25/2014,1:28:03 AM,17.68,8.39,666,8.2,0.4
9/25/2014,1:31:03 AM,17.68,8.39,666,8.2,0.4
9/25/2014,1:34:03 AM,17.68,8.39,665,8.19,0.4
9/25/2014,1:37:03 AM,17.67,8.39,665,8.22,0.4
9/25/2014,1:40:03 AM,17.68,8.39,664,8.21,0.4
9/25/2014,1:43:03 AM,17.69,8.38,664,8.21,0.4
9/25/2014,1:46:03 AM,17.67,8.39,663,8.22,0.4
9/25/2014,1:49:03 AM,17.7,8.39,662,8.19,0.4
9/25/2014,1:52:03 AM,17.71,8.39,661,8.22,0.4
9/25/2014,1:55:03 AM,17.72,8.38,661,8.19,0.4
9/25/2014,1:58:03 AM,17.66,8.38,662,8.21,0.4
9/25/2014,2:01:03 AM,17.75,8.39,660,8.19,0.4
9/25/2014,2:04:03 AM,17.76,8.38,659,8.17,0.4
9/25/2014,2:07:03 AM,17.76,8.39,659,8.2,0.4
9/25/2014,2:10:03 AM,17.73,8.38,660,8.2,0.4
9/25/2014,2:13:03 AM,17.77,8.38,658,8.19,0.4
9/25/2014,2:16:03 AM,17.83,8.38,658,8.17,0.4
9/25/2014,2:19:03 AM,17.8,8.38,657,8.17,0.4
9/25/2014,2:22:03 AM,17.78,8.38,658,8.18,0.4
9/25/2014,2:25:03 AM,17.78,8.38,658,8.17,0.4
9/25/2014,2:28:03 AM,17.81,8.38,658,8.19,0.4
